Date,Session ID,Time,Hall,Session Type,Title,Chairs,Presentation ID,Presentation Time,Presentation Title,Presenter
11 April 2025,EW025,16:15 - 18:15,2,Educational Session,AMR surveillance: current challenges and new perspectives,,W0062,16:35,,"Networks for surveillance of AMR in animal 
pathogens Lucie Collineau (Lyon, France)"
11 April 2025,EW025,16:15 - 18:15,2,Educational Session,AMR surveillance: current challenges and new perspectives,,W0063,16:55,,"Transition to genomic-based methodology for 
surveillance and outbreak detection to effectively 
combact AMR Camilla Wiuff Coia (Copenhagen, 
Denmark)"
11 April 2025,EW025,16:15 - 18:15,2,Educational Session,AMR surveillance: current challenges and new perspectives,,W0064,17:15,,"Implementing and running hospital-wide genomic 
surveillance of pathogens Alexander Mellmann 
ESCMID Global 2025 - Programme
(Münster, Germany)"
11 April 2025,EW026,16:15 - 18:15,3,Educational Session,New insights into antifungal agents and resistance,Anuradha Chowdhary; India); Jon Salmanton-Garcia; Germany),W026,16:15,- 18:15,"Hall 3
Educational Session
New insights into antifungal agents and resistance
Chairs Anuradha Chowdhary (New Delhi, India)"
11 April 2025,EW026,16:15 - 18:15,3,Educational Session,New insights into antifungal agents and resistance,Anuradha Chowdhary; India); Jon Salmanton-Garcia; Germany),W0065,16:15,,"Emerging resistance in Candida tropicalisSharon 
Chen (Sydney, Australia)"
11 April 2025,EW026,16:15 - 18:15,3,Educational Session,New insights into antifungal agents and resistance,Anuradha Chowdhary; India); Jon Salmanton-Garcia; Germany),W0066,16:35,,"Mechanisms of resistance in Candida glabrataDavid 
Perlin (Nutley, United States)"
11 April 2025,EW026,16:15 - 18:15,3,Educational Session,New insights into antifungal agents and resistance,Anuradha Chowdhary; India); Jon Salmanton-Garcia; Germany),W0067,16:55,,"Surveillance of resistance in Aspergillus  
species Maiken Cavling Arendrup (Copenhagen, 
Denmark)"
11 April 2025,EW026,16:15 - 18:15,3,Educational Session,New insights into antifungal agents and resistance,Anuradha Chowdhary; India); Jon Salmanton-Garcia; Germany),W0068,17:15,,"Environmental surveillance for antifungal 
resistance Eveline Snelders (Wageningen, 
Netherlands)"
11 April 2025,EW027,16:15 - 18:15,5,Educational Session,Going Viral! Phage Therapy Clinical rounds,Gregory German; Canada); Ameneh Khatami; Australia),W0069,16:15,,"Clinical cases and lessons from the STAMP 
protocol Holly Sinclair (Nsw, Australia)"
11 April 2025,EW027,16:15 - 18:15,5,Educational Session,Going Viral! Phage Therapy Clinical rounds,Gregory German; Canada); Ameneh Khatami; Australia),W0070,16:35,,"Difficult cases treated with phages Ghady Haidar 
(Pittsburgh, United States)"
11 April 2025,EW027,16:15 - 18:15,5,Educational Session,Going Viral! Phage Therapy Clinical rounds,Gregory German; Canada); Ameneh Khatami; Australia),W0071,16:55,,"Challenging osteoarticular cases treated with 
phages Tristan Ferry (Lyon, France)"
11 April 2025,EW028,16:15 - 18:15,6,Educational Session,Addressing infection challenges in immunocompromised patients: a case-,Maddalena Giannella; Italy); Asma Nasim; Pakistan),W0073,16:15,,"Challenges in managing gastrointestinal infections in 
patients with primary immunodeficiency Effrossyni 
Gkrania-Klotsas (Cambridge, United Kingdom)"
11 April 2025,EW028,16:15 - 18:15,6,Educational Session,Addressing infection challenges in immunocompromised patients: a case-,Maddalena Giannella; Italy); Asma Nasim; Pakistan),W0074,16:35,,"Respiratory infections in patients receiving CAR-T 
cells or bispecific monoclonal antibodies Gemma 
Reynolds (Heidelberg, Australia)"
11 April 2025,EW028,16:15 - 18:15,6,Educational Session,Addressing infection challenges in immunocompromised patients: a case-,Maddalena Giannella; Italy); Asma Nasim; Pakistan),W0075,16:55,,"Mycobacterial infections in patients with HIV 
infection Graeme Ayton Meintjes (Observatory, South 
Africa)"
11 April 2025,EW028,16:15 - 18:15,6,Educational Session,Addressing infection challenges in immunocompromised patients: a case-,Maddalena Giannella; Italy); Asma Nasim; Pakistan),W0076,17:15,,"Breakthrough fungal infections in haematopoietic 
cancer and in stem cell transplantation Dimitrios P. 
Kontoyiannis (Houston, Tx, United States)"
11 April 2025,EW029,16:15 - 18:15,8,Educational Session,"Impact of diabetes on infectious diseases: what should we know?Chairs Mark G. J. De Boer (Leiden, Netherlands)",Mark G. J. De Boer; Netherlands); Suzanne Van Asten; Netherlands),W0077,16:15,,"The impact of diabetes and host-pathogen interaction 
and gut microbiome Reinout Van Crevel (Nijmegen, 
Netherlands)"
11 April 2025,EW029,16:15 - 18:15,8,Educational Session,"Impact of diabetes on infectious diseases: what should we know?Chairs Mark G. J. De Boer (Leiden, Netherlands)",Mark G. J. De Boer; Netherlands); Suzanne Van Asten; Netherlands),W0078,16:35,,"Diabetes and invasive fungal infections Jochem Buil 
(Nijmegen, Netherlands)"
11 April 2025,EW030,16:15 - 18:15,9,Educational Session,Primer on infection prevention and control: the crucial support by clinical,Nico Tom Mutters; Germany); Margreet C. Vos; Netherlands),W0081,16:15,Microbial fundamentals:,"building blocks of infection 
prevention and control Laurence Armand-Lefevre 
(Paris, France)"
11 April 2025,EW030,16:15 - 18:15,9,Educational Session,Primer on infection prevention and control: the crucial support by clinical,Nico Tom Mutters; Germany); Margreet C. Vos; Netherlands),W0083,16:55,,"The crucial role of molecular typing in infection 
control Stefanie Kampmeier (Würzburg, Germany)"
11 April 2025,SY036,08:30 - 10:30,15,2-hour Symposium,The quality of antibiotics used in the communities of LMICs,Thi Thuy Nga Do; Vietnam); Christina Obiero; Kenya),Y036,08:30,- 10:30,"Hall 15
2-hour Symposium
The quality of antibiotics used in the communities of LMICs
Chairs Thi Thuy Nga Do (Ha Noi, Vietnam)"
11 April 2025,SY036,08:30 - 10:30,15,2-hour Symposium,The quality of antibiotics used in the communities of LMICs,Thi Thuy Nga Do; Vietnam); Christina Obiero; Kenya),S0105,08:30,,"The quality of antibiotics and their potential impact on 
patient outcome and AMR Paul Newton (Oxford, 
United Kingdom)"
11 April 2025,SY036,08:30 - 10:30,15,2-hour Symposium,The quality of antibiotics used in the communities of LMICs,Thi Thuy Nga Do; Vietnam); Christina Obiero; Kenya),S0106,09:00,,"Community antibiotic access and use in Sub-Sahara 
Africa Samuel Afari-Asiedu (Kintampo, Ghana)"
11 April 2025,SY036,08:30 - 10:30,15,2-hour Symposium,The quality of antibiotics used in the communities of LMICs,Thi Thuy Nga Do; Vietnam); Christina Obiero; Kenya),S0107,09:30,,"Encountered challenges and reflections on 
conducting multi-country medicine quality 
studies Noudy Sengxeu (Vientiane Capital, Lao 
People's democratic republic)"
11 April 2025,SY036,08:30 - 10:30,15,2-hour Symposium,The quality of antibiotics used in the communities of LMICs,Thi Thuy Nga Do; Vietnam); Christina Obiero; Kenya),S0108,10:00,,"Confusion in appearance of common used antibiotics 
in LMICs Heiman Wertheim (Nijmegen, Netherlands)"
11 April 2025,SY031,08:30 - 10:30,6,2-hour Symposium,To screen or not to screen prior to transplant?,Laura Alicia Barcan; Argentina); Oscar Len; Spain),S0085,08:30,,"HHV-8 Screening Alessandra Mularoni (Palermo, 
Italy)"
11 April 2025,SY031,08:30 - 10:30,6,2-hour Symposium,To screen or not to screen prior to transplant?,Laura Alicia Barcan; Argentina); Oscar Len; Spain),S0086,09:00,,"TB screening and prevention in endemic 
regions Rubina Naqvi (Karachi, Pakistan)"
11 April 2025,EW026,16:15 - 18:15,3,Educational Session,New insights into antifungal agents and resistance,Anuradha Chowdhary; India); Jon Salmanton-Garcia; Germany),W026,16:15,- 18:15,"Hall 3
Educational Session
New insights into antifungal agents and resistance
Chairs Anuradha Chowdhary (New Delhi, India)"
11 April 2025,EW026,16:15 - 18:15,3,Educational Session,New insights into antifungal agents and resistance,Anuradha Chowdhary; India); Jon Salmanton-Garcia; Germany),W0065,16:15,,"Emerging resistance in Candida tropicalisSharon 
Chen (Sydney, Australia)"
11 April 2025,EW026,16:15 - 18:15,3,Educational Session,New insights into antifungal agents and resistance,Anuradha Chowdhary; India); Jon Salmanton-Garcia; Germany),W0066,16:35,,"Mechanisms of resistance in Candida glabrataDavid 
Perlin (Nutley, United States)"
11 April 2025,EW026,16:15 - 18:15,3,Educational Session,New insights into antifungal agents and resistance,Anuradha Chowdhary; India); Jon Salmanton-Garcia; Germany),W0067,16:55,,"Surveillance of resistance in Aspergillus  
species Maiken Cavling Arendrup (Copenhagen, 
Denmark)"
11 April 2025,EW026,16:15 - 18:15,3,Educational Session,New insights into antifungal agents and resistance,Anuradha Chowdhary; India); Jon Salmanton-Garcia; Germany),W0068,17:15,,"Environmental surveillance for antifungal 
resistance Eveline Snelders (Wageningen, 
Netherlands)"
11 April 2025,EW027,16:15 - 18:15,5,Educational Session,Going Viral! Phage Therapy Clinical rounds,Gregory German; Canada); Ameneh Khatami; Australia),W0069,16:15,,"Clinical cases and lessons from the STAMP 
protocol Holly Sinclair (Nsw, Australia)"
11 April 2025,EW027,16:15 - 18:15,5,Educational Session,Going Viral! Phage Therapy Clinical rounds,Gregory German; Canada); Ameneh Khatami; Australia),W0070,16:35,,"Difficult cases treated with phages Ghady Haidar 
(Pittsburgh, United States)"
11 April 2025,EW027,16:15 - 18:15,5,Educational Session,Going Viral! Phage Therapy Clinical rounds,Gregory German; Canada); Ameneh Khatami; Australia),W0071,16:55,,"Challenging osteoarticular cases treated with 
phages Tristan Ferry (Lyon, France)"
11 April 2025,EW028,16:15 - 18:15,6,Educational Session,Addressing infection challenges in immunocompromised patients: a case-,Maddalena Giannella; Italy); Asma Nasim; Pakistan),W0073,16:15,,"Challenges in managing gastrointestinal infections in 
patients with primary immunodeficiency Effrossyni 
Gkrania-Klotsas (Cambridge, United Kingdom)"
11 April 2025,EW028,16:15 - 18:15,6,Educational Session,Addressing infection challenges in immunocompromised patients: a case-,Maddalena Giannella; Italy); Asma Nasim; Pakistan),W0074,16:35,,"Respiratory infections in patients receiving CAR-T 
cells or bispecific monoclonal antibodies Gemma 
Reynolds (Heidelberg, Australia)"
11 April 2025,EW028,16:15 - 18:15,6,Educational Session,Addressing infection challenges in immunocompromised patients: a case-,Maddalena Giannella; Italy); Asma Nasim; Pakistan),W0075,16:55,,"Mycobacterial infections in patients with HIV 
infection Graeme Ayton Meintjes (Observatory, South 
Africa)"
11 April 2025,EW028,16:15 - 18:15,6,Educational Session,Addressing infection challenges in immunocompromised patients: a case-,Maddalena Giannella; Italy); Asma Nasim; Pakistan),W0076,17:15,,"Breakthrough fungal infections in haematopoietic 
cancer and in stem cell transplantation Dimitrios P. 
Kontoyiannis (Houston, Tx, United States)"
11 April 2025,EW029,16:15 - 18:15,8,Educational Session,"Impact of diabetes on infectious diseases: what should we know?Chairs Mark G. J. De Boer (Leiden, Netherlands)",Mark G. J. De Boer; Netherlands); Suzanne Van Asten; Netherlands),W0077,16:15,,"The impact of diabetes and host-pathogen interaction 
and gut microbiome Reinout Van Crevel (Nijmegen, 
Netherlands)"
11 April 2025,EW029,16:15 - 18:15,8,Educational Session,"Impact of diabetes on infectious diseases: what should we know?Chairs Mark G. J. De Boer (Leiden, Netherlands)",Mark G. J. De Boer; Netherlands); Suzanne Van Asten; Netherlands),W0078,16:35,,"Diabetes and invasive fungal infections Jochem Buil 
(Nijmegen, Netherlands)"
11 April 2025,EW030,16:15 - 18:15,9,Educational Session,Primer on infection prevention and control: the crucial support by clinical,Nico Tom Mutters; Germany); Margreet C. Vos; Netherlands),W0081,16:15,Microbial fundamentals:,"building blocks of infection 
prevention and control Laurence Armand-Lefevre 
(Paris, France)"
11 April 2025,EW030,16:15 - 18:15,9,Educational Session,Primer on infection prevention and control: the crucial support by clinical,Nico Tom Mutters; Germany); Margreet C. Vos; Netherlands),W0083,16:55,,"The crucial role of molecular typing in infection 
control Stefanie Kampmeier (Würzburg, Germany)"
11 April 2025,SY036,08:30 - 10:30,15,2-hour Symposium,The quality of antibiotics used in the communities of LMICs,Thi Thuy Nga Do; Vietnam); Christina Obiero; Kenya),Y036,08:30,- 10:30,"Hall 15
2-hour Symposium
The quality of antibiotics used in the communities of LMICs
Chairs Thi Thuy Nga Do (Ha Noi, Vietnam)"
11 April 2025,SY036,08:30 - 10:30,15,2-hour Symposium,The quality of antibiotics used in the communities of LMICs,Thi Thuy Nga Do; Vietnam); Christina Obiero; Kenya),S0105,08:30,,"The quality of antibiotics and their potential impact on 
patient outcome and AMR Paul Newton (Oxford, 
United Kingdom)"
11 April 2025,SY036,08:30 - 10:30,15,2-hour Symposium,The quality of antibiotics used in the communities of LMICs,Thi Thuy Nga Do; Vietnam); Christina Obiero; Kenya),S0106,09:00,,"Community antibiotic access and use in Sub-Sahara 
Africa Samuel Afari-Asiedu (Kintampo, Ghana)"
11 April 2025,SY036,08:30 - 10:30,15,2-hour Symposium,The quality of antibiotics used in the communities of LMICs,Thi Thuy Nga Do; Vietnam); Christina Obiero; Kenya),S0107,09:30,,"Encountered challenges and reflections on 
conducting multi-country medicine quality 
studies Noudy Sengxeu (Vientiane Capital, Lao 
People's democratic republic)"
11 April 2025,SY036,08:30 - 10:30,15,2-hour Symposium,The quality of antibiotics used in the communities of LMICs,Thi Thuy Nga Do; Vietnam); Christina Obiero; Kenya),S0108,10:00,,"Confusion in appearance of common used antibiotics 
in LMICs Heiman Wertheim (Nijmegen, Netherlands)"
11 April 2025,SY031,08:30 - 10:30,6,2-hour Symposium,To screen or not to screen prior to transplant?,Laura Alicia Barcan; Argentina); Oscar Len; Spain),S0085,08:30,,"HHV-8 Screening Alessandra Mularoni (Palermo, 
Italy)"
11 April 2025,SY031,08:30 - 10:30,6,2-hour Symposium,To screen or not to screen prior to transplant?,Laura Alicia Barcan; Argentina); Oscar Len; Spain),S0086,09:00,,"TB screening and prevention in endemic 
regions Rubina Naqvi (Karachi, Pakistan)"
11 April 2025,SY031,08:30 - 10:30,6,2-hour Symposium,To screen or not to screen prior to transplant?,Laura Alicia Barcan; Argentina); Oscar Len; Spain),S0087,09:30,,"Screening for and prevention of chagas in 
immunocompromised hosts Marcelo Victor Radisic 
(Buenos Aires, Argentina)"
11 April 2025,SY031,08:30 - 10:30,6,2-hour Symposium,To screen or not to screen prior to transplant?,Laura Alicia Barcan; Argentina); Oscar Len; Spain),S0088,10:00,,"Screening of lung donors for Molicutes Michael G Ison 
(Derwood (MD)"
11 April 2025,SY031,08:30 - 10:30,6,2-hour Symposium,To screen or not to screen prior to transplant?,Laura Alicia Barcan; Argentina); Oscar Len; Spain),F003,08:30,- 09:30,"Arena 1
ePoster Flash Session
On the frontiers of vaccine driven prevention
Chair Maria Ganczak (Zielona Gora, Poland)"
11 April 2025,SY031,08:30 - 10:30,6,2-hour Symposium,To screen or not to screen prior to transplant?,Laura Alicia Barcan; Argentina); Oscar Len; Spain),F004,08:30,- 09:30,"Arena 3
ePoster Flash Session
Pharmacology from bench to the bedside
Chair Alina Karoline Nussbaumer-Pröll (Wien, Österreich, 
Austria)"
11 April 2025,SY034,08:30 - 10:30,10,2-hour Symposium,Endoscopy: infection risks and mitigation,Elisabeth Presterl; Austria); Gordon Ramage; United Kingdom),S0098,09:00,,"Prevention of multidrug-resistant infections from 
contaminated duodenoscopes Margreet C. Vos 
(Rotterdam, Netherlands)"
11 April 2025,SY034,08:30 - 10:30,10,2-hour Symposium,Endoscopy: infection risks and mitigation,Elisabeth Presterl; Austria); Gordon Ramage; United Kingdom),S0087,09:30,,"Screening for and prevention of chagas in 
immunocompromised hosts Marcelo Victor Radisic 
(Buenos Aires, Argentina)"
11 April 2025,SY034,08:30 - 10:30,10,2-hour Symposium,Endoscopy: infection risks and mitigation,Elisabeth Presterl; Austria); Gordon Ramage; United Kingdom),S0088,10:00,,"Screening of lung donors for Molicutes Michael G Ison 
(Derwood (MD)"
11 April 2025,SY034,08:30 - 10:30,10,2-hour Symposium,Endoscopy: infection risks and mitigation,Elisabeth Presterl; Austria); Gordon Ramage; United Kingdom),F003,08:30,- 09:30,"Arena 1
ePoster Flash Session
On the frontiers of vaccine driven prevention
Chair Maria Ganczak (Zielona Gora, Poland)"
11 April 2025,SY034,08:30 - 10:30,10,2-hour Symposium,Endoscopy: infection risks and mitigation,Elisabeth Presterl; Austria); Gordon Ramage; United Kingdom),F004,08:30,- 09:30,"Arena 3
ePoster Flash Session
Pharmacology from bench to the bedside
Chair Alina Karoline Nussbaumer-Pröll (Wien, Österreich, 
Austria)"
11 April 2025,SY034,08:30 - 10:30,10,2-hour Symposium,Endoscopy: infection risks and mitigation,Elisabeth Presterl; Austria); Gordon Ramage; United Kingdom),S0098,09:00,,"Prevention of multidrug-resistant infections from 
contaminated duodenoscopes Margreet C. Vos 
(Rotterdam, Netherlands)"
11 April 2025,OS002,08:30 - 10:30,11,,,Benjamin Peter Howden; Australia); Paula Mölling; Sweden); O0011  Nanopore metagenomic sequencing for rapid; bloodstream infection diagnostics evaluated in a; prospective observational study H.L. Nielsen*; (Aalborg; Denmark); C. Thygesen; K.K. Søgaard; A.B.; Sørensen; S.M. Karst; A.L. Krarup; M. Albertsen; O0012  Interpretative Criteria for Adjudicating Clinical; Significance to Next-Generation Sequencing Results; from Bronchial-alveolar Lavage and Bronchial; Wash. J. Alexander*; United States); A.; Charles; O0013  Implementing same-day respiratory metagenomic; diagnostics in paediatric intensive care R. Hammond*; (London; United Kingdom); A. Kopec; J. Brown; J.; Hatcher; A. Alcolea-Medina; R. Batra; D. Ward; L.B.; Snell; J. Breuer; O0014  Detection of pathogenic microorganisms using; metagenomic next-generation sequencing in ICU; patients with ongoing antibiotic therapy T.; Schroeder*; Germany); M. Eliwi Alsaffan; A. Dervishi; P. Kawaletz; H. Stäudle; O0015  Analysis of metagenomic pathogen detection; compared to conventional diagnostics: clinical usage; and relevance for patient outcomes E. Siegel*; Germany); V. Bianco-Wilhelmi; S. Koch; C. Seckert; C.; Hamm; D. Teschner; O. Kriege; D. Grimm; I.; Sagoschen; D. Schreiner; M. Bodenstein; G. Cakas; S.; Hagge; S. Vieira-Silva; T. Sparwasser; O0016  Same-day pan-microbial metagenomics for; personalized therapy and pathogen surveillance on; the intensive care unit: a single-centre prospective; study L.B. Snell*; United Kingdom); A.; Alcolea-Medina; G. Humayun; N. Al-Yaakoubi; D.; Ward; C. Alder; V. Patel; F. Vivian; C. Meadows; W.; Duncan; R. Paul; N. Barrett; R. Batra; J. Edgeworth; J.; Whitehorn; G. Nebbia; O0017  Evaluation of the diagnostic efficacy of targeted next-; generation sequencing in the detection of pathogens; in bronchoalveolar lavage fluid from patients with; lower respiratory tract infections in ICU B. Ran*; (Taiyuan; China); Y. Liu; X. Wu; X. Lin; X. Li; Q. Zhan; C.; Wang; L. Huang; T. Zhai; Y. Cai; Y. Song; Q. Zhang; C.; Zhang; J. Hao; L. Jin; Z. Huang; O0018  Prognostic and diagnostic value of Next-generation; sequencing in female reproductive tract infection and; HPV persistence C. Peng*; China); S. Qi; C.; Jiachang; P. Chunyan; W. Taiquan; X. Xianru; Y.; Jianying; Y. Qirong; Z. Pengyuan; L. Jun; O0019  A promising approach to rapid; non-culture diagnosis; of invasive fungal infections; generation sequencing; (Pittsburgh; United States); H. Badrane; B.A. Stevens; S. Cheng; G. Guigon; E. Santiago; M. Rambaud; B.; Hao; E. Driscoll; W. Maynard; C. Clancy; O0020  Implementation of Clinical Metagenomics in France:; Insights from a Five-Years Study M. Dutkiewicz*; (Paris; France); T. Ghelfenstein-Ferreira; L. Feghoul; S. Mercier-Delarue; A. Senhaji; A.L. Munier; F.; Caméléna; J. Le Goff; M. Salmona,S002,08:30,- 10:30,"Hall 11
2-hour Oral Session
Translating metagenomics into clinical practice
Chairs Benjamin Peter Howden (Parkville (Victoria)"
