url,tracknames,session_type,title,date,time,location,additional_info,presentation_time,presentation_title,presentation_speaker,presentation_affiliation
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=448,Adult ID; Pediatric ID; Trainee,Symposium,115 - ID Physician Compensation Update: Itâ??s About Time (and Value),"Friday, October 18, 2024",10:30 AM – 11:45 AM US PT,Location: 408 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=449,Adult ID; Epi & Infection Control; Global ID; Investigative ID; HIV-STD-TB; Pediatric ID; Trainee,Symposium,116 - The Rising Threat of Dengue and Other Arboviruses,"Friday, October 18, 2024",10:30 AM – 11:45 AM US PT,Location: Concourse 152,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=450,Adult ID; Epi & Infection Control; Global ID; Investigative ID; HIV-STD-TB; Pediatric ID; Trainee; Transplant; COVID-19,Symposium,117 - Letâ??s Not Be Rash: Infectious Rashes and Their Mimickers,"Friday, October 18, 2024",10:30 AM – 11:45 AM US PT,Location: 502 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=451,Adult ID; Epi & Infection Control; Trainee,Symposium,"118 - The 2023-2024 Leaders in Epidemiology, Antimicrobial Stewardship and Public Health (LEAP) Fellowship","Friday, October 18, 2024",10:30 AM – 11:45 AM US PT,Location: 403 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=452,Adult ID; Investigative ID; Pediatric ID; Trainee; Transplant,Symposium,119 - Treatment Conundrums: Not Always Black and White,"Friday, October 18, 2024",10:30 AM – 11:45 AM US PT,Location: Concourse 151,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=453,Adult ID; Epi & Infection Control; Global ID; Investigative ID; Pediatric ID; Trainee; Transplant,Symposium,120 - What's Hot in Medical Mycology,"Friday, October 18, 2024",10:30 AM – 11:45 AM US PT,Location: 502 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=454,Epi & Infection Control,Oral Abstract,121 - HAI Prevention Bits and Bites,"Friday, October 18, 2024",10:30 AM – 11:45 AM US PT,Location: 403 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=455,Adult ID; Investigative ID,Oral Abstract,122 - Molecular Diagnostics in Clinical Practice,"Friday, October 18, 2024",10:30 AM – 11:45 AM US PT,Location: 411,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=456,Adult ID; Pediatric ID; Epi & Infection Control,Oral Abstract,123 - Navigating Acute Respiratory Infections,"Friday, October 18, 2024",10:30 AM – 11:45 AM US PT,Location: 408 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=457,Adult ID,Oral Abstract,124 - Therapy for Carbapenem-Resistant Organisms in the Real World,"Friday, October 18, 2024",10:30 AM – 11:45 AM US PT,Location: 404 AB,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=458,HIV-STD-TB; Adult ID; Global ID; Pediatric ID; Trainee; Investigative ID,Interactive Session,125 - Mind Blown: Challenging HIV Clinical Cases,"Friday, October 18, 2024",10:30 AM – 11:45 AM US PT,Location: Petree D,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=459,Adult ID; Global ID; HIV-STD-TB; Pediatric ID; Trainee,Interactive Session,126 - Evolving Hepatitis B Treatment Guidelines and Implications on Practice: A Case-Based Panel Discussion,"Friday, October 18, 2024",10:30 AM – 11:45 AM US PT,Location: 515 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=460,Event,Event,"Annual Membership Luncheon: A Conversation on Whatâ??s at Stake in the Elections, Threats to HIV Care & More","Friday, October 18, 2024",12:00 PM – 1:30 PM US PT,Location: JW Marriott - Plaza Meeting Room,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=461,BugHub Stage,BugHub Stage,Discovery of Enmetazobactam,"Friday, October 18, 2024",12:00 PM – 12:25 PM US PT,Location: BugHub Stage,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=462,Rapid-Fire Poster,Rapid-Fire Poster,127 - Next-Generation Therapeutics: Discovering New Agents,"Friday, October 18, 2024",12:15 PM – 12:45 PM US PT,Location: Halls JK - Arena 1,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=463,Rapid-Fire Poster,Rapid-Fire Poster,"128 - Spotlight on HIV: Key Insights and Advances, Part 2","Friday, October 18, 2024",12:15 PM – 12:45 PM US PT,Location: Halls JK - Arena 2,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=464,Rapid-Fire Poster,Rapid-Fire Poster,129 - Pediatric ID Blitz: Quick Insights into Hot Topics,"Friday, October 18, 2024",12:15 PM – 12:45 PM US PT,Location: Halls JK - Arena 3,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=465,Rapid-Fire Poster,Rapid-Fire Poster,130 - Updates in Treating Bacterial Infections,"Friday, October 18, 2024",12:15 PM – 12:45 PM US PT,Location: Halls JK - Arena 4,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=466,BugHub Stage,BugHub Stage,ID Mothers: Sharing Tips for Balancing Kids and an ID Career Fireside Chat,"Friday, October 18, 2024",12:30 PM – 1:25 PM US PT,Location: BugHub Stage,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=467,Global BugHub Stage,Global BugHub Stage,Building Research and Medical Education Opportunities in Northern Uganda- A Medical Educator's Journey,"Friday, October 18, 2024",12:30 PM – 12:55 PM US PT,Location: Global BugHub Stage,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=468,IDBugCrawl; Trainee,Event,IDBugCrawl: 31 Flavors of ID,"Saturday, October 19, 2024",1:30 PM – 3:00 PM US PT,Location: NextGen ID Lounge (Hall K Foyer),All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=469,Adult ID; Epi & Infection Control; Global ID; Investigative ID; Pediatric ID; Trainee,Symposium,243 - (Steward)Ships Across the Water: Pediatric AMS in the U.S. and Europe,"Saturday, October 19, 2024",1:45 PM – 3:00 PM US PT,Location: 502 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=470,Adult ID; Epi & Infection Control; Global ID; Investigative ID; Pediatric ID; Trainee,Symposium,"244 - Case-Based Gu(ID)lines: Adult Diabetes-Related Foot Infections, Pediatric Acute Bacterial Arthritis and Antimicrobial Resistance","Saturday, October 19, 2024",1:45 PM – 3:00 PM US PT,Location: Petree C,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=471,Adult ID; Global ID; Pediatric ID; Trainee; Transplant,Symposium,245 - Clinical Trials That May Change Your Practice,"Saturday, October 19, 2024",1:45 PM – 3:00 PM US PT,Location: Ballroom (West Hall B),All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=472,Adult ID; Epi & Infection Control; Global ID; Investigative ID; Trainee,Symposium,246 - Emerging Issues With Influenza Viruses,"Saturday, October 19, 2024",1:45 PM – 3:00 PM US PT,Location: Concourse 152,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=473,Adult ID; Epi & Infection Control; Pediatric ID; Trainee,Symposium,247 - Heroes of the EMR: Computer Hacks to Elevate Your Stewardship Game,"Saturday, October 19, 2024",1:45 PM – 3:00 PM US PT,Location: 515 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=474,Adult ID; Trainee,Symposium,248 - Infectious Endocarditis Hot Topics,"Saturday, October 19, 2024",1:45 PM – 3:00 PM US PT,Location: 502 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=475,Adult ID; Global ID; Investigative ID; HIV-STD-TB; Pediatric ID; Trainee; Transplant,Symposium,249 - Intricacies of CMV: Treatment and Prophylaxis Challenges,"Saturday, October 19, 2024",1:45 PM – 3:00 PM US PT,Location: Concourse 151,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=476,Adult ID,Symposium,250 - Long-Acting Lipoglycopeptides: Time to Connect the Dots?,"Saturday, October 19, 2024",1:45 PM – 3:00 PM US PT,Location: 408 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=477,Adult ID; Epi & Infection Control,Symposium,251 - Whatâ??s New in Detection and Prevention of NTM Outbreaks,"Saturday, October 19, 2024",1:45 PM – 3:00 PM US PT,Location: 515 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=478,Adult ID; Pediatric ID; Transplant,Oral Abstract,252 - Inhaling Insight: Advancements in Respiratory Viral Infections,"Saturday, October 19, 2024",1:45 PM – 3:00 PM US PT,Location: 408 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=479,Adult ID; Epi & Infection Control; Global ID; Investigative ID; HIV-STD-TB; Pediatric ID; Trainee,Oral Abstract,253 - Late Breaker Abstract Session: What's Going Viral,"Saturday, October 19, 2024",1:45 PM – 3:00 PM US PT,Location: 403 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=480,Adult ID; Pediatric ID,Oral Abstract,254 - Learning is Infectious: Innovations in ID Medical Education,"Saturday, October 19, 2024",1:45 PM – 3:00 PM US PT,Location: 411,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=481,Adult ID; Pediatric ID; Epi & Infection Control,Oral Abstract,255 - Tackling Gram-Positive Infections in Health Care Settings,"Saturday, October 19, 2024",1:45 PM – 3:00 PM US PT,Location: 404 AB,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=482,Adult ID; Pediatric ID; Investigative ID,Oral Abstract,256 - Vaccines and Their Impact,"Saturday, October 19, 2024",1:45 PM – 3:00 PM US PT,Location: 403 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=483,Adult ID; Global ID; Investigative ID; HIV-STD-TB; Pediatric ID; Trainee,Interactive Session,257 - Afternoon Delight: Challenging HIV and STI Co-Infection Cases,"Saturday, October 19, 2024",1:45 PM – 3:00 PM US PT,Location: Petree D,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=484,IDBugCrawl; Trainee,Event,"IDBugCrawl: VIP Talk with Jeanne Marrazzo, MD, MPH","Saturday, October 19, 2024",3:00 PM – 3:30 PM US PT,Location: NextGen ID Lounge (Hall K Foyer),All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=485,Adult ID; Epi & Infection Control; Global ID; Investigative ID; Pediatric ID; Trainee,Symposium,258 - Advancing the Management of Pediatric Community-Acquired Pneumonia,"Saturday, October 19, 2024",3:15 PM – 4:30 PM US PT,Location: Petree C,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=486,Adult ID; Epi & Infection Control,Symposium,259 - Big Data & Bad Bugs,"Saturday, October 19, 2024",3:15 PM – 4:30 PM US PT,Location: Concourse 151,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=487,Adult ID; Epi & Infection Control; Investigative ID; Pediatric ID; Trainee,Symposium,260 - Group A Strep: Familiar Friend or Emerging Foe?,"Saturday, October 19, 2024",3:15 PM – 4:30 PM US PT,Location: Ballroom (West Hall B),All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=488,Adult ID; Investigative ID; Pediatric ID,Symposium,261 - Personalized Phage Therapy,"Saturday, October 19, 2024",3:15 PM – 4:30 PM US PT,Location: 408 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=489,Adult ID; Global ID; Investigative ID; HIV-STD-TB; Pediatric ID; Trainee,Symposium,"262 - Progress, Not Perfection: Managing Substance Use Disorders and STI Syndemics in HIV Clinic","Saturday, October 19, 2024",3:15 PM – 4:30 PM US PT,Location: 515 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=490,Adult ID; Global ID; Pediatric ID,Symposium,263 - Take It in the Arm: New and Evolving Vaccines and Strategies,"Saturday, October 19, 2024",3:15 PM – 4:30 PM US PT,Location: Concourse 152,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=491,Adult ID; Pediatric ID; Trainee,Symposium,264 - Teaching Clinical Reasoning For The ID Educator,"Saturday, October 19, 2024",3:15 PM – 4:30 PM US PT,Location: 502 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=492,Adult ID; Epi & Infection Control; HIV-STD-TB; Pediatric ID; Trainee; Transplant; COVID-19,Symposium,265 - This Is Fine: How to Manage a Case of Mid-Career Burnout,"Saturday, October 19, 2024",3:15 PM – 4:30 PM US PT,Location: Petree D,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
