session_id,session_type,session_title,session_date,session_location,presentation_id,presentation_time,presentation_title,speaker_name,speaker_affiliation
20,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607385,3:35 PM - 4:10 PM,Infection Control/Prevention,"Shruti K. Gohil, MD, MPH",
20,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607378,4:45 PM - 5:20 PM,Vectorborne Infections,"Christopher Ohl, MD",
20,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607377,5:20 PM - 5:30 PM,Closing Remarks and Questions,"Andrea J. Zimmer, MD, FACP, FIDSA",
21,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607394,8:00 AM - 8:10 AM,Introductory Remarks,"Andrea J. Zimmer, MD, FACP, FIDSA",
21,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607390,8:10 AM - 8:45 AM,Sexually Transmitted Infections,"Archana Reddy, MD (she/her/hers)",
21,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607389,8:45 AM - 9:20 AM,Mycobacteria Including TB,"Lisa Armitige, MD, PhD",
21,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607384,9:20 AM - 9:55 AM,ID Mimics: Non-Infectious Causes of Elevated Temperature,"Barbara S. Taylor, MD, MS (she/her/hers)",
21,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607387,10:10 AM - 10:45 AM,ID Therapeutics: A Broad Overview,"Mukesh Patel, MD",
21,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607386,10:45 AM - 11:20 AM,Bacterial Syndrome Pearls,"Saira Butt, MD",
21,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607388,1:00 PM - 1:35 PM,Fungal Infections,"Thomas F. Patterson, MD, MACP, FIDSA (he/him/his)",
21,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607383,1:35 PM - 2:10 PM,Nervous System Infections and Mimics,"Karen C. Bloch, MD, MPH",
21,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607382,2:10 PM - 2:45 PM,Transplant Infections,"Jessica Lum, MD",
21,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607381,3:00 PM - 3:35 PM,HIV,"Roy Gulick, MD, MPH (he/him/his)",
21,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607385,3:35 PM - 4:10 PM,Infection Control/Prevention,"Shruti K. Gohil, MD, MPH",
21,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607379,4:10 PM - 4:45 PM,Viral Diseases (Non-HIV / Non-Transplant),"Cody A. Chastain, MD MEHP FACP FIDSA (he/him/his)",
21,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607378,4:45 PM - 5:20 PM,Vectorborne Infections,"Christopher Ohl, MD",
21,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607377,5:20 PM - 5:30 PM,Closing Remarks and Questions,"Andrea J. Zimmer, MD, FACP, FIDSA",
22,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607394,8:00 AM - 8:10 AM,Introductory Remarks,"Andrea J. Zimmer, MD, FACP, FIDSA",
22,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607390,8:10 AM - 8:45 AM,Sexually Transmitted Infections,"Archana Reddy, MD (she/her/hers)",
22,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607389,8:45 AM - 9:20 AM,Mycobacteria Including TB,"Lisa Armitige, MD, PhD",
22,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607384,9:20 AM - 9:55 AM,ID Mimics: Non-Infectious Causes of Elevated Temperature,"Barbara S. Taylor, MD, MS (she/her/hers)",
22,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607387,10:10 AM - 10:45 AM,ID Therapeutics: A Broad Overview,"Mukesh Patel, MD",
22,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607386,10:45 AM - 11:20 AM,Bacterial Syndrome Pearls,"Saira Butt, MD",
22,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607380,11:20 AM - 11:45 AM,Parasitic Diseases,"Philip Budge, MD, PhD (he/him/his)",
22,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607388,1:00 PM - 1:35 PM,Fungal Infections,"Thomas F. Patterson, MD, MACP, FIDSA (he/him/his)",
22,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607383,1:35 PM - 2:10 PM,Nervous System Infections and Mimics,"Karen C. Bloch, MD, MPH",
22,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607382,2:10 PM - 2:45 PM,Transplant Infections,"Jessica Lum, MD",
22,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607385,3:35 PM - 4:10 PM,Infection Control/Prevention,"Shruti K. Gohil, MD, MPH",
22,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607379,4:10 PM - 4:45 PM,Viral Diseases (Non-HIV / Non-Transplant),"Cody A. Chastain, MD MEHP FACP FIDSA (he/him/his)",
22,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607378,4:45 PM - 5:20 PM,Vectorborne Infections,"Christopher Ohl, MD",
22,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607377,5:20 PM - 5:30 PM,Closing Remarks and Questions,"Andrea J. Zimmer, MD, FACP, FIDSA",
23,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607394,8:00 AM - 8:10 AM,Introductory Remarks,"Andrea J. Zimmer, MD, FACP, FIDSA",
23,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607390,8:10 AM - 8:45 AM,Sexually Transmitted Infections,"Archana Reddy, MD (she/her/hers)",
23,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607389,8:45 AM - 9:20 AM,Mycobacteria Including TB,"Lisa Armitige, MD, PhD",
23,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607384,9:20 AM - 9:55 AM,ID Mimics: Non-Infectious Causes of Elevated Temperature,"Barbara S. Taylor, MD, MS (she/her/hers)",
23,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607387,10:10 AM - 10:45 AM,ID Therapeutics: A Broad Overview,"Mukesh Patel, MD",
23,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607386,10:45 AM - 11:20 AM,Bacterial Syndrome Pearls,"Saira Butt, MD",
23,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607380,11:20 AM - 11:45 AM,Parasitic Diseases,"Philip Budge, MD, PhD (he/him/his)",
23,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607388,1:00 PM - 1:35 PM,Fungal Infections,"Thomas F. Patterson, MD, MACP, FIDSA (he/him/his)",
23,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607383,1:35 PM - 2:10 PM,Nervous System Infections and Mimics,"Karen C. Bloch, MD, MPH",
23,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607381,3:00 PM - 3:35 PM,HIV,"Roy Gulick, MD, MPH (he/him/his)",
23,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607385,3:35 PM - 4:10 PM,Infection Control/Prevention,"Shruti K. Gohil, MD, MPH",
23,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607379,4:10 PM - 4:45 PM,Viral Diseases (Non-HIV / Non-Transplant),"Cody A. Chastain, MD MEHP FACP FIDSA (he/him/his)",
23,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607378,4:45 PM - 5:20 PM,Vectorborne Infections,"Christopher Ohl, MD",
23,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607377,5:20 PM - 5:30 PM,Closing Remarks and Questions,"Andrea J. Zimmer, MD, FACP, FIDSA",
24,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607394,8:00 AM - 8:10 AM,Introductory Remarks,"Andrea J. Zimmer, MD, FACP, FIDSA",
24,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607390,8:10 AM - 8:45 AM,Sexually Transmitted Infections,"Archana Reddy, MD (she/her/hers)",
24,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607389,8:45 AM - 9:20 AM,Mycobacteria Including TB,"Lisa Armitige, MD, PhD",
24,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607384,9:20 AM - 9:55 AM,ID Mimics: Non-Infectious Causes of Elevated Temperature,"Barbara S. Taylor, MD, MS (she/her/hers)",
24,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607387,10:10 AM - 10:45 AM,ID Therapeutics: A Broad Overview,"Mukesh Patel, MD",
24,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607386,10:45 AM - 11:20 AM,Bacterial Syndrome Pearls,"Saira Butt, MD",
24,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607380,11:20 AM - 11:45 AM,Parasitic Diseases,"Philip Budge, MD, PhD (he/him/his)",
24,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607388,1:00 PM - 1:35 PM,Fungal Infections,"Thomas F. Patterson, MD, MACP, FIDSA (he/him/his)",
24,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607382,2:10 PM - 2:45 PM,Transplant Infections,"Jessica Lum, MD",
24,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607381,3:00 PM - 3:35 PM,HIV,"Roy Gulick, MD, MPH (he/him/his)",
24,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607385,3:35 PM - 4:10 PM,Infection Control/Prevention,"Shruti K. Gohil, MD, MPH",
24,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607379,4:10 PM - 4:45 PM,Viral Diseases (Non-HIV / Non-Transplant),"Cody A. Chastain, MD MEHP FACP FIDSA (he/him/his)",
24,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607378,4:45 PM - 5:20 PM,Vectorborne Infections,"Christopher Ohl, MD",
24,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607377,5:20 PM - 5:30 PM,Closing Remarks and Questions,"Andrea J. Zimmer, MD, FACP, FIDSA",
25,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607394,8:00 AM - 8:10 AM,Introductory Remarks,"Andrea J. Zimmer, MD, FACP, FIDSA",
25,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607390,8:10 AM - 8:45 AM,Sexually Transmitted Infections,"Archana Reddy, MD (she/her/hers)",
25,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607389,8:45 AM - 9:20 AM,Mycobacteria Including TB,"Lisa Armitige, MD, PhD",
25,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607387,10:10 AM - 10:45 AM,ID Therapeutics: A Broad Overview,"Mukesh Patel, MD",
25,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607386,10:45 AM - 11:20 AM,Bacterial Syndrome Pearls,"Saira Butt, MD",
25,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607380,11:20 AM - 11:45 AM,Parasitic Diseases,"Philip Budge, MD, PhD (he/him/his)",
25,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607388,1:00 PM - 1:35 PM,Fungal Infections,"Thomas F. Patterson, MD, MACP, FIDSA (he/him/his)",
25,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607383,1:35 PM - 2:10 PM,Nervous System Infections and Mimics,"Karen C. Bloch, MD, MPH",
25,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607382,2:10 PM - 2:45 PM,Transplant Infections,"Jessica Lum, MD",
25,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607381,3:00 PM - 3:35 PM,HIV,"Roy Gulick, MD, MPH (he/him/his)",
25,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607385,3:35 PM - 4:10 PM,Infection Control/Prevention,"Shruti K. Gohil, MD, MPH",
25,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607379,4:10 PM - 4:45 PM,Viral Diseases (Non-HIV / Non-Transplant),"Cody A. Chastain, MD MEHP FACP FIDSA (he/him/his)",
25,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607378,4:45 PM - 5:20 PM,Vectorborne Infections,"Christopher Ohl, MD",
25,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607377,5:20 PM - 5:30 PM,Closing Remarks and Questions,"Andrea J. Zimmer, MD, FACP, FIDSA",
26,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607394,8:00 AM - 8:10 AM,Introductory Remarks,"Andrea J. Zimmer, MD, FACP, FIDSA",
26,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607390,8:10 AM - 8:45 AM,Sexually Transmitted Infections,"Archana Reddy, MD (she/her/hers)",
26,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607389,8:45 AM - 9:20 AM,Mycobacteria Including TB,"Lisa Armitige, MD, PhD",
26,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607384,9:20 AM - 9:55 AM,ID Mimics: Non-Infectious Causes of Elevated Temperature,"Barbara S. Taylor, MD, MS (she/her/hers)",
26,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607387,10:10 AM - 10:45 AM,ID Therapeutics: A Broad Overview,"Mukesh Patel, MD",
26,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607386,10:45 AM - 11:20 AM,Bacterial Syndrome Pearls,"Saira Butt, MD",
26,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607380,11:20 AM - 11:45 AM,Parasitic Diseases,"Philip Budge, MD, PhD (he/him/his)",
26,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607388,1:00 PM - 1:35 PM,Fungal Infections,"Thomas F. Patterson, MD, MACP, FIDSA (he/him/his)",
26,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607383,1:35 PM - 2:10 PM,Nervous System Infections and Mimics,"Karen C. Bloch, MD, MPH",
26,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607382,2:10 PM - 2:45 PM,Transplant Infections,"Jessica Lum, MD",
26,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607381,3:00 PM - 3:35 PM,HIV,"Roy Gulick, MD, MPH (he/him/his)",
26,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607379,4:10 PM - 4:45 PM,Viral Diseases (Non-HIV / Non-Transplant),"Cody A. Chastain, MD MEHP FACP FIDSA (he/him/his)",
26,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607378,4:45 PM - 5:20 PM,Vectorborne Infections,"Christopher Ohl, MD",
26,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607377,5:20 PM - 5:30 PM,Closing Remarks and Questions,"Andrea J. Zimmer, MD, FACP, FIDSA",
27,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607394,8:00 AM - 8:10 AM,Introductory Remarks,"Andrea J. Zimmer, MD, FACP, FIDSA",
27,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607390,8:10 AM - 8:45 AM,Sexually Transmitted Infections,"Archana Reddy, MD (she/her/hers)",
27,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607389,8:45 AM - 9:20 AM,Mycobacteria Including TB,"Lisa Armitige, MD, PhD",
27,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607384,9:20 AM - 9:55 AM,ID Mimics: Non-Infectious Causes of Elevated Temperature,"Barbara S. Taylor, MD, MS (she/her/hers)",
27,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607387,10:10 AM - 10:45 AM,ID Therapeutics: A Broad Overview,"Mukesh Patel, MD",
27,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607380,11:20 AM - 11:45 AM,Parasitic Diseases,"Philip Budge, MD, PhD (he/him/his)",
27,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607388,1:00 PM - 1:35 PM,Fungal Infections,"Thomas F. Patterson, MD, MACP, FIDSA (he/him/his)",
27,Premeeting Workshop,PW01 - Vincent T. Andriole ID Board Review Course ($),"Saturday, October 18, 2025",B308-B309,1607383,1:35 PM - 2:10 PM,Nervous System Infections and Mimics,"Karen C. Bloch, MD, MPH",
